1564,Bùi Phổ
1571,Khúc Thừa Dụ
1573,Vĩnh Cát
1574,Vĩnh Tiến
1578,Nguyễn Tất Tố
1579,Đào Nhuận
1580,Lê Văn Thuyết
1584,Đặng Ma La
1586,Nguyễn Công Hòa
1588,Hoàng Minh Thảo
1593,Miếu Hai Xã
1595,Thiên Lôi
1596,Mậu Thân
1598,Lán Bè
1600,Lam Sơn
1602,Dư Hàng
1603,Huỳnh Tịnh Của
1604,Hồ Sen
1608,Lý Nhân Tông
1609,3/2
1611,Hoa Biển
1612,Lâm Quang Ky
1618,Trần Hữu Trang
1620,Phạm Minh Đức
1621,Sư Thiện Ân
1625,Lạch Tray
1631,Lê Quýnh
1632,Quy Lưu
1635,Đà Nẵng
1638,Hồ Thị Ký
1639,Đông Khê
1642,Mai Văn Bộ
1643,Phương Lưu
1644,An Đà
1645,Lê Vĩnh Hòa
1646,Châu Văn Liêm
1652,Đống Đa
1654,Thất Khê
1655,Trần Công An
1657,Tam Bạc
1659,Bế Văn Đàn
1664,Phạm Phú Thứ
1665,Trần Văn Chuông
1668,Phạm Bá Trực
1669,Tương Hán Siêu
1673,Nguyễn Hồng Quân
1681,Lãn Ông
1683,Kí Con
1684,Kỳ Đồng
1686,Hùng  Duệ Vương
1687,Đoạn Xá
1714,Từ Lương Xâm
1715,Hạ Lũng
1716,An Trung
1717,Phan Thị Ràng
1718,30/4
1719,Đông Trung Hành
1723,Thiên Hộ Dương
1724,Cát Vũ
1725,Tân Vũ
1731,Vĩnh Lưu
1736,Trung Lực
1738,Ngô Văn Sở
1739,Cát Bi
1745,Thích Quảng Đức
1746,Đại Lộ Bình Dương
1752,Phú Lợi
1757,Tân Vạn
1758,Nam Hùng
1759,Cách Mạng Tháng Tám
1760,Nam Hòa
1761,Quốc lộ 80
1762,Xóm Guốc
1763,Nam Hải
1764,Trương Vĩnh Ký
1765,Bùi Quốc Khánh
1766,Nam Hưng
1768,Nam Thành
1769,Bàu Bàng
1770,Nhà Thờ Xâm Bồ
1771,Lò Chén
1772,Đông Phong
1773,Nam Phong
1774,Bùi Viên
1775,D8
1779,Kiên Thành
1780,Nguyễn Thiện Thuật
1781,Mai Thị Hồng Hạnh
1788,Trần Văn Ơn
1796,Phú Hòa
1797,Ngô Văn Trị
1798,Đoàn Đức Liên
1800,Quán trữ
1801,Đồng Hòa
1804,Chiêu Chinh
1805,Lệ Tảo
