861,An Viên
862,Thủ Sỹ
863,Thiện Phiến
864,Phương Chiểu
865,Tân Hưng
866,Hoàng Hanh
867,Hải Triều
868,Thụy Lôi
869,Cương Chính
870,Minh Phượng
871,Văn Giang
872,Xuân Quan
873,Phụng Công
874,Cửu Cao
875,Long Hưng
877,Nghĩa Trụ
878,Vĩnh Khúc
879,Tân Tiến
880,Liên Nghĩa
881," Mễ Sở"
882,Thắng Lợi
883,Như Quỳnh
884,Lạc Đạo
885,Chỉ Đạo
886,Đại Đồng
887," Việt Hưng"
888," Lương Tài"
889,Minh Hải
890,Lạc Hồng
891,Đình Dù
892,Trưng Trắc
893,Tân Quang
894,Giai Phạm
895,Đồng Than
896,Ngọc Long
897,Nghĩa Hiệp
898,Liêu Xá
899,Tân Lập
900,Trung Hòa
901,Thanh Long
902,Trung Hưng
903,Tân Việt
904,Lý Thường Kiệt
905,Trai Trang
906,Minh Châu
907,Việt Cường
908,Yên Phú
909," Yên Hòa"
910,Hoàn Long
911,Yên Mỹ
912," Lam Sơn"
913," Lê Lợi"
914,Quang Trung
915,Hiến Nam
916,Minh Khai
917,Hồng Châu
918,An Tảo
919,Bảo Khê
920," Trung Nghĩa"
921," Liên Phương"
922,Hồng Nam
923,Quảng Châu
924," Đăk Glei"
925,Đăk Pék
926,Mường Hoong
927,Ngọc Linh
928,Đăk Choong
929,Xốp
930,Đăk Plô
931,Đăk Man
932,Minh Hòa
933," Đăk Kroong"
934,Minh Thạnh
937,Minh Tân
939," Đăk Môn"
940,Đăk Long
941,Đăk Nhoong
942,Đắk Hà
943,Đăk La
944,Hà Mòn
945,Ngọk Wang
946,Ngọk Réo
947,Đăk Uy
948,Đăk Mar
949,Đăk Hring
950,Đăk Pxi
951,Định An
952,Long Hòa
953,Định Thành
954,Định  Hiệp
955,An Lập
957,Long Tân
958,Thanh An
959,Thanh Tuyền
960,Dầu Tiếng
961,Phú Cường
962,Hiệp Thành
963,Chánh Nghĩa
964,Phú Hòa
965,Phú Thọ
966,Phú Lợi
967,Phú Mỹ
968,Định Hòa
969,Hiệp An
970,Hòa Phú
971,Phú Tân
972,Chánh Mỹ
973,Tương Bình Hiệp
974,Tân An
975,An Thạnh
976,Lái Thiêu
977,Đắk Tô
978,Bình Chuẩn
979,An Phú
980,Ngọk Tụ
981,Thuận Giao
982,Bình Hòa
983,Vĩnh Phú
984,An Sơn
